| 2021:04:26 14:45:18,857 | I | root | ------
| 2021:04:26 14:45:18,869 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:45:19,256 | I | root | ------
| 2021:04:26 14:45:19,270 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:45:20,655 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 14:45:20,687 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 14:45:20,703 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 14:45:20,719 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 14:45:20,756 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 14:45:20,770 | I | root | mtime_server_run.py +91 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 14:45:22,460 | I | root | forms/forms_data.py +138 post test	{'formId': ObjectId('60866bc6bcda825bdc67ebb0'), '9': {'value': 'sdfs', 'label': 'First name'}, '10': {'value': 'dfsdf', 'label': 'Last name'}, '11': {'value': 'sdfsdf', 'label': 'Phone number'}, '12': {'value': 'sdfsdf', 'label': 'Email (Optional)'}}
| 2021:04:26 14:45:22,460 | D | root | forms/forms_data.py +167 post RSP	{'code': 2000, 'status': False, 'message': 'Form has been created.'}
| 2021:04:26 14:45:22,461 | I | tornado.access | 200 POST /web/api/forms_data (127.0.0.1) 3.68ms
| 2021:04:26 14:45:37,779 | I | tornado.general | /home/soumik/work/app_builder/ether/api_core/server/web/forms/forms_data.py modified; restarting server
| 2021:04:26 14:45:37,849 | I | root | ------
| 2021:04:26 14:45:37,862 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:45:38,358 | I | root | ------
| 2021:04:26 14:45:38,370 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:45:39,751 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 14:45:39,783 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 14:45:39,800 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 14:45:39,817 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 14:45:39,853 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 14:45:39,865 | I | root | mtime_server_run.py +91 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 14:45:41,410 | I | root | forms/forms_data.py +138 post test	{'formId': ObjectId('60866bc6bcda825bdc67ebb0'), '9': {'value': 'sdfs', 'label': 'First name'}, '10': {'value': 'dfsdf', 'label': 'Last name'}, '11': {'value': 'sdfsdf', 'label': 'Phone number'}, '12': {'value': 'sdfsdf', 'label': 'Email (Optional)'}}
| 2021:04:26 14:45:41,448 | D | root | forms/forms_data.py +167 post RSP	{'code': 2000, 'status': True, 'message': 'Form has been created.'}
| 2021:04:26 14:45:41,448 | I | tornado.access | 200 POST /web/api/forms_data (127.0.0.1) 40.51ms
| 2021:04:26 14:46:11,054 | I | root | ------
| 2021:04:26 14:46:11,067 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:46:12,450 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 14:46:12,482 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 14:46:12,497 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 14:46:12,514 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 14:46:12,550 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 14:46:12,564 | I | root | mtime_server_run.py +91 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 14:47:14,341 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 14:47:14,342 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 14:47:14,342 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 9.44ms
| 2021:04:26 14:48:14,570 | I | tornado.general | /home/soumik/work/app_builder/ether/api_core/server/web/forms/forms.py modified; restarting server
| 2021:04:26 14:48:14,623 | I | root | ------
| 2021:04:26 14:48:14,635 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:48:15,996 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 14:48:16,030 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 14:48:16,046 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 14:48:16,063 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 14:48:16,099 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 14:48:16,104 | I | root | mtime_server_run.py +91 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 14:48:45,113 | I | tornado.general | /home/soumik/work/app_builder/ether/api_core/server/web/forms/forms_data.py modified; restarting server
| 2021:04:26 14:48:45,181 | I | root | ------
| 2021:04:26 14:48:45,194 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:48:46,537 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 14:48:46,569 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 14:48:46,585 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 14:48:46,600 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 14:48:46,636 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 14:48:46,640 | I | root | mtime_server_run.py +91 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 14:49:10,451 | I | root | ------
| 2021:04:26 14:49:10,463 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 14:49:11,824 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 14:49:11,857 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 14:49:11,872 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 14:49:11,889 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 14:49:11,925 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 14:49:11,938 | I | root | mtime_server_run.py +91 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 14:49:15,044 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 14:49:15,044 | D | root | forms/forms.py +94 get RSP	{'code': 3100, 'status': False, 'message': 'No data found.'}
| 2021:04:26 14:49:15,045 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 8.12ms
| 2021:04:26 14:50:22,303 | I | root | forms/forms.py +134 post test	{'formTitle': 'Sign Up', 'metaData': [{'eId': 'text', 'label': 'Welcome to Ether', 'icon': 'text_fields', 'eSelect': False, 'id': '17', 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}, {'eId': 'input', 'label': 'First name', 'icon': 'input', 'eSelect': False, 'id': '18', 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}, {'eId': 'input', 'label': 'Last name', 'icon': 'input', 'eSelect': False, 'id': '19', 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}, {'eId': 'input', 'label': 'Phone number', 'icon': 'input', 'eSelect': True, 'id': '20', 'children': [{'text': '', 'valueType': 'string', 'value': 19}]}]}
| 2021:04:26 14:50:22,345 | D | root | forms/forms.py +161 post RSP	{'code': 2000, 'status': True, 'message': 'Form has been created.'}
| 2021:04:26 14:50:22,346 | I | tornado.access | 200 POST /web/api/forms (127.0.0.1) 44.70ms
| 2021:04:26 14:50:24,249 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 14:50:24,249 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 14:50:24,250 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 3.24ms
| 2021:04:26 14:50:41,999 | I | root | forms/forms_data.py +138 post test	{'formId': ObjectId('608685d6d4c4988f53d8b04f'), '18': {'value': 'Hello', 'label': 'First name'}, '19': {'value': 'jello', 'label': 'Last name'}, '20': {'value': 'mello', 'label': 'Phone number'}}
| 2021:04:26 14:50:42,037 | D | root | forms/forms_data.py +167 post RSP	{'code': 2000, 'status': True, 'message': 'Form has been created.'}
| 2021:04:26 14:50:42,038 | I | tornado.access | 200 POST /web/api/forms_data (127.0.0.1) 40.68ms
| 2021:04:26 14:51:43,767 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 14:51:43,768 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 14:51:43,768 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.77ms
| 2021:04:26 14:56:08,302 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 14:56:08,302 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 14:56:08,302 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.08ms
| 2021:04:26 15:00:03,176 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:00:03,176 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:00:03,177 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.40ms
| 2021:04:26 15:02:44,473 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:02:44,473 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:02:44,473 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 1.89ms
| 2021:04:26 15:02:50,259 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:02:50,260 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:02:50,260 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 3.29ms
| 2021:04:26 15:02:54,186 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:02:54,187 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:02:54,187 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 3.22ms
| 2021:04:26 15:03:52,873 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:03:52,874 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:03:52,874 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 3.88ms
| 2021:04:26 15:04:22,021 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:04:22,021 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:04:22,022 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.09ms
| 2021:04:26 15:04:33,393 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:04:33,394 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:04:33,394 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.41ms
| 2021:04:26 15:06:47,348 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:06:47,349 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:06:47,349 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.45ms
| 2021:04:26 15:06:50,328 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:06:50,328 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:06:50,328 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.19ms
| 2021:04:26 15:06:57,273 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:06:57,273 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:06:57,273 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.60ms
| 2021:04:26 15:07:03,791 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:07:03,791 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:07:03,792 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.09ms
| 2021:04:26 15:08:11,099 | I | root | forms/forms_data.py +80 get Hello	
| 2021:04:26 15:08:11,100 | D | root | forms/forms_data.py +98 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:08:11,100 | I | tornado.access | 200 GET /web/api/forms_data?id (127.0.0.1) 2.00ms
| 2021:04:26 15:08:23,000 | I | root | forms/forms_data.py +80 get Hello	
| 2021:04:26 15:08:23,000 | D | root | forms/forms_data.py +98 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:08:23,001 | I | tornado.access | 200 GET /web/api/forms_data?id (127.0.0.1) 4.18ms
| 2021:04:26 15:10:04,978 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:10:04,978 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:10:04,978 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.13ms
| 2021:04:26 15:10:06,971 | I | root | forms/forms_data.py +80 get Hello	
| 2021:04:26 15:10:06,972 | D | root | forms/forms_data.py +98 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:10:06,972 | I | tornado.access | 200 GET /web/api/forms_data?id (127.0.0.1) 2.41ms
| 2021:04:26 15:10:32,846 | I | root | forms/forms_data.py +80 get Hello	
| 2021:04:26 15:10:32,846 | D | root | forms/forms_data.py +98 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:10:32,846 | I | tornado.access | 200 GET /web/api/forms_data?id=608685d6d4c4988f53d8b04f (127.0.0.1) 2.37ms
| 2021:04:26 15:13:47,944 | I | tornado.general | /home/soumik/work/app_builder/ether/api_core/server/web/forms/forms_data.py modified; restarting server
| 2021:04:26 15:13:47,992 | I | root | ------
| 2021:04:26 15:13:48,003 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 15:13:49,133 | I | root | ------
| 2021:04:26 15:13:49,145 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 15:13:50,426 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 15:13:50,457 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 15:13:50,472 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 15:13:50,488 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 15:13:50,521 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 15:13:50,533 | I | root | mtime_server_run.py +91 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 15:13:52,749 | I | root | forms/forms_data.py +84 get Hello	
| 2021:04:26 15:13:52,749 | D | root | forms/forms_data.py +102 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:13:52,749 | I | tornado.access | 200 GET /web/api/forms_data?id=608685d6d4c4988f53d8b04f (127.0.0.1) 5.38ms
| 2021:04:26 15:13:57,020 | I | root | forms/forms_data.py +84 get Hello	
| 2021:04:26 15:13:57,020 | D | root | forms/forms_data.py +102 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:13:57,020 | I | tornado.access | 200 GET /web/api/forms_data?id=608685d6d4c4988f53d8b04f (127.0.0.1) 2.65ms
| 2021:04:26 15:19:53,420 | I | root | forms/forms_data.py +84 get Hello	
| 2021:04:26 15:19:53,420 | D | root | forms/forms_data.py +102 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:19:53,421 | I | tornado.access | 200 GET /web/api/forms_data?id=608685d6d4c4988f53d8b04f (127.0.0.1) 3.81ms
| 2021:04:26 15:21:51,567 | I | root | ------
| 2021:04:26 15:21:51,578 | I | root | lib/log_util.py +50 <module> All Logs written in ./log/run.log
| 2021:04:26 15:21:52,889 | D | asyncio | Using selector: EpollSelector
| 2021:04:26 15:21:52,920 | I | root | lib/conn_util.py +39 MongoMixin MONGO	User Database has been Initialized!
| 2021:04:26 15:21:52,935 | I | root | lib/conn_util.py +58 MongoMixin MONGO	Service Database has been Initialized!
| 2021:04:26 15:21:52,951 | I | root | lib/conn_util.py +78 MongoMixin MONGO	Report Database has been Initialized!
| 2021:04:26 15:21:52,984 | I | root | lib/conn_util.py +107 FirebaseMixin Firebase	has been Initialization Failed! 'cred'
| 2021:04:26 15:21:52,996 | I | root | mtime_server_run.py +91 __init__ APP	Running Tornado Application Port - [ 3122 ]
| 2021:04:26 15:22:14,530 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:22:14,530 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:22:14,531 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 5.76ms
| 2021:04:26 15:22:21,185 | I | root | forms/forms_data.py +142 post test	{'formId': ObjectId('608685d6d4c4988f53d8b04f'), 'columnData': [{'value': 'werwer', 'label': 'First name', 'id': '18'}, {'value': 'werwer', 'label': 'Last name', 'id': '19'}, {'value': 'werwer', 'label': 'Phone number', 'id': '20'}]}
| 2021:04:26 15:22:21,215 | D | root | forms/forms_data.py +171 post RSP	{'code': 2000, 'status': True, 'message': 'Form has been created.'}
| 2021:04:26 15:22:21,216 | I | tornado.access | 200 POST /web/api/forms_data (127.0.0.1) 33.51ms
| 2021:04:26 15:22:25,051 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:22:25,052 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:22:25,052 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 1.99ms
| 2021:04:26 15:22:25,808 | I | root | forms/forms_data.py +84 get Hello	
| 2021:04:26 15:22:25,809 | D | root | forms/forms_data.py +102 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:22:25,809 | I | tornado.access | 200 GET /web/api/forms_data?id=608685d6d4c4988f53d8b04f (127.0.0.1) 2.63ms
| 2021:04:26 15:22:47,881 | I | root | forms/forms_data.py +84 get Hello	
| 2021:04:26 15:22:47,881 | D | root | forms/forms_data.py +102 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:22:47,882 | I | tornado.access | 200 GET /web/api/forms_data?id=608685d6d4c4988f53d8b04f (127.0.0.1) 3.29ms
| 2021:04:26 15:26:30,943 | I | root | forms/forms.py +76 get Hello	
| 2021:04:26 15:26:30,944 | D | root | forms/forms.py +94 get RSP	{'code': 2000, 'status': True, 'message': ''}
| 2021:04:26 15:26:30,944 | I | tornado.access | 200 GET /web/api/forms (127.0.0.1) 2.06ms
